source,scraped_at,title,description,price,price_raw,city,district,ward,address,property_size,property_size_raw,property_type,bedrooms,bathrooms,amenities,currency,listing_id,crawl_status,listing_url
batdongsan.com.vn,2026-04-24T14:11:17Z,CHỦ NHÀ CẦN BÁN NHANH CĂN 2PN 77.M TẦNG CAO VIEW THOÁNG TẠI MIPEC NHỈNH 9 TỶ,N/A,9 TỶ,9 TỶ,N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,N/A,N/A,,VND,45540813,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xuan-thuy-phuong-dich-vong-hau-mipec-rubik-360/chu-nha-ban-nhanh-77-m-tang-cao-view-thoang-tai-ung-10ty-khong-phat-sinh-them-gi-pr45540813
batdongsan.com.vn,2026-04-24T14:11:22Z,"Quỹ căn bán tháng 4 - 2026, đa dạng loại hình từ 2PN - 3PN - 4PN tại The Nine, Em Đức: 0387 896 ***",N/A,16 tỷ,16 tỷ,N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,2,2,,VND,45180017,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-chung-cu-the-nine/quy-ban-thang-2-2026-a-dang-loai-hinh-tu-2pn-3pn-4pn-tai-em-uc-038-789-6222-pr45180017
batdongsan.com.vn,2026-04-24T14:11:26Z,"Căn hộ chính chủ bán gấp tại N06 B1, Dịch Vọng, 7 tỷ VND, 66 m2",N/A,7 tỷ,7 tỷ,N/A,N/A,N/A,N/A,66 m2,66 m2,Apartment,2,2,,VND,45596455,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thanh-thai-phuong-dich-vong-khu-do-thi-moi-dich-vong/chinh-chu-ban-gap-tai-n06-b1-7-ty-vnd-66-m2-pr45596455
batdongsan.com.vn,2026-04-24T14:11:31Z,BQL: Bán căn CC N04 Hoàng Đạo Thuý từ 2 - 3PN; 90m2 - 134m2 - 155m2 - 380m2 giá rẻ - 0904 897 ***,N/A,100 triệu,100 triệu,N/A,N/A,N/A,N/A,90 m2,90 m2,Apartment,N/A,2,,VND,45375472,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-n04-kdt-dong-nam-tran-duy-hung/chinh-chu-ban-cc-ao-128m2-gia-re-pr45375472
batdongsan.com.vn,2026-04-24T14:11:35Z,Cần bán gấp nhà ngõ 83 Phố Nguyễn Khang 45m2 x 2 thoáng ngõ rộng thông thoáng giá 13.9 tỷ.,N/A,13.9 tỷ,13.9 tỷ,N/A,N/A,N/A,N/A,45 m2,45 m2,Private house,N/A,N/A,,VND,45554168,ok,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2-7/can-ban-gap-ngo-83-pho-45m2-x-2-thoang-ngo-rong-thong-thoang-gia-13-9-ty-pr45554168
batdongsan.com.vn,2026-04-24T14:11:40Z,SUN FELIZA SUITES CẦU GIẤY - CHUẨN SỐNG 6 SAO GIỮA TRUNG TÂM - 3PN+ 102m2 - Sở hữu lâu dài,N/A,"16,5 tỷ","16,5 tỷ",N/A,N/A,N/A,N/A,102 m2,102 m2,Apartment,N/A,N/A,,VND,45611220,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-dich-vong-hau-sun-feliza-suites/cau-giay-chuan-song-6-sao-giua-trung-tam-3pn-102m2-so-huu-lau-dai-pr45611220
batdongsan.com.vn,2026-04-24T14:11:44Z,"Cập nhật quỹ căn 1N - 2N - 3N, giá tốt nhất Sky Park",N/A,"13,5 tỷ","13,5 tỷ",N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,N/A,N/A,,VND,45365101,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-dich-vong-hau-sky-park-residence/cap-nhat-quy-1n-2n-3n-gia-tot-nhat-park-pr45365101
batdongsan.com.vn,2026-04-24T14:11:49Z,Cần bán nhanh căn hoa hậu 3N2W Thăng Long Number one giá tốt full nội thất căn góc 2 mặt thoáng,N/A,100 triệu,100 triệu,N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,3,2,,VND,45610634,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-trung-hoa-4-thang-long-number-one/ban-nhanh-hau-3n2w-gia-tot-full-noi-that-goc-2-mat-thoang-pr45610634
batdongsan.com.vn,2026-04-24T14:11:53Z,Bán căn hộ cao cấp diện tích lớn 116m2 3PN giá tốt,N/A,"10,3 tỷ","10,3 tỷ",N/A,N/A,N/A,N/A,116 m2,116 m2,Apartment,3,N/A,,VND,45610415,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-khu-do-thi-trung-hoa-nhan-chinh/ban-cao-cap-dien-tich-lon-116m-3pn-gia-tot-pr45610415
batdongsan.com.vn,2026-04-24T14:11:57Z,"Cần bán gấp căn 3 ngủ chung cư The Nine Phạm Văn Đồng, giá 11,7 tỷ",N/A,"11,7 tỷ","11,7 tỷ",N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,N/A,N/A,,VND,44653700,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-chung-cu-the-nine/chinh-chu-thien-chi-gui-ban-3-ngu-gia-12-ty-pr44653700
batdongsan.com.vn,2026-04-24T14:12:02Z,Bán Nhà- Cầu Giấy- 39m2 x 5 Tầng- lô góc 3 thoáng ' ô tô đậu cửa ' mặt ngõ kinh doanh ' gần phố.,N/A,"9,3 tỷ","9,3 tỷ",N/A,N/A,N/A,N/A,39 m2,39 m2,Private house,N/A,N/A,,VND,45601724,ok,https://batdongsan.com.vn/ban-nha-rieng-phuong-mai-dich/ban-cau-giay-39m2-x-5-tang-lo-goc-3-thoang-o-to-au-cua-mat-ngo-kinh-doanh-gan-pho-pr45601724
batdongsan.com.vn,2026-04-24T14:12:06Z,"Chính chủ gửi bán căn hộ 2PN 71.5m2 tại dự án SkyPark Residence giá chỉ từ 9.X tỷ, view thoáng sáng",N/A,7.2 tỷ,7.2 tỷ,N/A,N/A,N/A,N/A,71.5 m2,71.5 m2,Apartment,N/A,N/A,,VND,45470381,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-dich-vong-hau-sky-park-residence/chinh-chu-gui-ban-2pn-71-5m2-tai-du-an-skypark-gia-chi-tu-9-x-ty-view-thoang-sang-pr45470381
batdongsan.com.vn,2026-04-24T14:12:10Z,Chính chủ cần bán căn Studio nhỏ xinh giá hạt dẻ cực hiếm,N/A,4 tỷ,4 tỷ,N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,N/A,N/A,,VND,45607806,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-duy-hung-phuong-trung-hoa-4-vinhomes-d-capitale/chinh-chu-ban-studio-nho-xinh-gia-hat-de-cuc-hiem-pr45607806
batdongsan.com.vn,2026-04-24T14:12:15Z,"Bán căn hộ 2PN tại Central Field Trung Kính, giá 6.3 ban công Đông Nam,sổ đỏ lâu dài LH: 0704 151 ***",N/A,"6,3 tỷ","6,3 tỷ",N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,2,N/A,,VND,45606131,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-trung-kinh-phuong-yen-hoa-2-central-field-trung-kinh/ban-2pn-tai-gia-6-3-ban-cong-ong-nam-so-o-lau-dai-lh-pr45606131
batdongsan.com.vn,2026-04-24T14:12:19Z,"Bán căn hộ 3 ngủ, hơn 11 tỷ The Nine, 92 m2, gồm 3 ngủ 2wc (nội thất full mới xịn) sẵn sổ đỏ",N/A,11 tỷ,11 tỷ,N/A,N/A,N/A,N/A,92 m2,92 m2,Apartment,N/A,2,,VND,45544020,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-chung-cu-the-nine/ban-3-ngu-hon-11-ty-92-m2-gom-3-ngu-2wc-noi-that-full-moi-sin-san-so-o-pr45544020
batdongsan.com.vn,2026-04-24T14:12:23Z,CHỦ NHÀ CẦN BÁN GẤP CĂN HỘ 130m2 VIEW LÃ VỌNG THÁP B Ở MANDARIN. GIÁ BÁN 132 triệu/m2 CÓ THỎA THUẬN,N/A,132 triệu,132 triệu,N/A,N/A,N/A,N/A,130 m2,130 m2,Apartment,N/A,N/A,,VND,45605588,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-minh-giam-phuong-trung-hoa-4-mandarin-garden/chu-nha-ban-gap-130m2-view-la-vong-thap-b-o-gia-ban-132-trieu-m2-co-thoa-thuan-pr45605588
batdongsan.com.vn,2026-04-24T14:12:28Z,"Siêu phẩm DT 70tr/th, toà CCMN Trần Duy Hưng 72m2*6t,MT 6m,16 phòng kk,full PCCC,TM,2 thoáng,",N/A,13 tỷ,13 tỷ,N/A,N/A,N/A,N/A,72 m2,72 m2,Private house,N/A,N/A,,VND,45604902,ok,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-duy-hung-phuong-yen-hoa-2-7/sieu-pham-dt-70tr-th-toa-ccmn-72m2-6t-mt-6m-16-phong-kk-full-pccc-tm-2-thoang-pr45604902
batdongsan.com.vn,2026-04-24T14:12:33Z,"Tòa dòng tiền Cầu Giấy, 25P*83m*8T, DT 120tr/th 40m ra phố, thang máy, 3 thoáng, trước nhà 3m, PCCC",N/A,"16,3 tỷ","16,3 tỷ",N/A,N/A,N/A,N/A,2 M2,2 M2,Private house,N/A,N/A,,VND,45604896,ok,https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-dich-vong-7/toa-dong-tien-25p-83m-8t-dt-120tr-th-40m-ra-pho-thang-may-3-thoang-truoc-3m-pccc-pr45604896
batdongsan.com.vn,2026-04-24T14:12:37Z,"Bán Nhà Cầu Giấy - 85m2 - 8 Tầng thang máy, Ô tô tránh, vỉa hè - Gần công viên, ở và kinh doanh tốt",N/A,43 tỷ,43 tỷ,N/A,N/A,N/A,N/A,85 m2,85 m2,Private house,N/A,N/A,,VND,45604520,ok,https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-yen-hoa-2-7/ban-cau-giay-85m2-8-tang-thang-may-o-to-tranh-via-he-gan-cong-vien-o-va-doanh-tot-pr45604520
batdongsan.com.vn,2026-04-24T14:12:42Z,"Bán nhà Nghĩa Tân, Nghĩa Đô mặt tiền 4.7m diện tích 77.1m² giá 43 tỷ",N/A,43 tỷ,43 tỷ,N/A,N/A,N/A,N/A,77.1 m²,77.1 m²,Townhouse,N/A,N/A,,VND,45603346,ok,https://batdongsan.com.vn/ban-nha-mat-pho-pho-nghia-tan-phuong-nghia-tan-3-7/ban-tien-4-7m-dien-tich-77-1m-gia-43-ty-pr45603346
batdongsan.com.vn,2026-04-24T14:12:45Z,PHÂN LÔ VIP TRẦN DUY HƯNG- 7 TẦNG- THANG MÁY-65M2-GARA Ô TÔ -KINH DOANH VP- 31 TỶ,N/A,31 TỶ,31 TỶ,N/A,N/A,N/A,N/A,65 M2,65 M2,Private house,1,N/A,,VND,45603292,ok,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-duy-hung-phuong-trung-hoa-4-7/phan-lo-vip-7-tang-thang-may-65m2-gara-o-to-kinh-doanh-vp-31-ty-pr45603292
batdongsan.com.vn,2026-04-24T14:12:52Z,DUY NHẤT ! BÁN NHÀ MẶT PHỐ TRẦN THÁI TÔNG - 7T THANG MÁY- MT 6.5M- KINH DOANH SẦM UẤT- GIÁ BÁN 5X,N/A,"52,5 tỷ","52,5 tỷ",N/A,N/A,N/A,N/A,2 M2,2 M2,Townhouse,N/A,N/A,,VND,45602982,ok,https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-thai-tong-phuong-dich-vong-hau-7/duy-nhat-ban-7t-thang-may-mt-6-5m-kinh-doanh-sam-uat-gia-ban-5x-pr45602982
batdongsan.com.vn,2026-04-24T14:12:56Z,The Park Home (1221m2 3 ngủ giá 13 tỷ) (133m2 - 3PN giá 15 tỷ) (154m2 4 ngủ 4wc giá 17 tỷ),N/A,13 tỷ,13 tỷ,N/A,N/A,N/A,N/A,1221 m2,1221 m2,Apartment,N/A,4,,VND,40689932,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-thanh-thai-phuong-dich-vong-the-park-home/quy-gia-tot-du-an-134m2-4pn-gia-8ty-pr40689932
batdongsan.com.vn,2026-04-24T14:13:01Z,"370 Tỷ Toà Văn Phòng Phố Duy Tân, Cầu Giấy 620m2 x 8T x mt 21m Thông Sàn 2 Thang Máy, 800tr/1 Thang",N/A,370 Tỷ,370 Tỷ,N/A,N/A,N/A,N/A,620 m2,620 m2,Townhouse,N/A,N/A,,VND,45601889,ok,https://batdongsan.com.vn/ban-nha-mat-pho-duong-duy-tan-phuong-dich-vong-hau-7/370-ty-toa-van-phong-cau-giay-620m2-x-8t-x-mt-21m-thong-san-2-thang-may-800tr-1-thang-pr45601889
batdongsan.com.vn,2026-04-24T14:13:06Z,Bán nhà mặt phố Nguyễn Ngọc Vũ 57m2 có vỉa hè ô tô tránh giá 27.8 tỷ có Thương lượng 0972 879 ***,N/A,27.8 tỷ,27.8 tỷ,N/A,N/A,N/A,N/A,57 m2,57 m2,Townhouse,N/A,N/A,,VND,45601288,ok,https://batdongsan.com.vn/ban-nha-mat-pho-pho-nguyen-ngoc-vu-phuong-yen-hoa-2-7/ban-57m2-co-via-he-o-to-tranh-gia-27-8-ty-co-thuong-luong-pr45601288
batdongsan.com.vn,2026-04-24T14:13:10Z,"Đắt khách! Nguyễn Khang, ngõ thông kinh doanh tốt, mặt tiền rộng, sổ vuông đẹp, 4 ngủ, 45m2, 5T",N/A,9 tỷ,9 tỷ,N/A,N/A,N/A,N/A,45 m2,45 m2,Private house,N/A,N/A,,VND,45599495,ok,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2-7/at-khach-ngo-thong-kinh-doanh-tot-mat-tien-rong-so-vuong-ep-4-ngu-45m2-5t-pr45599495
batdongsan.com.vn,2026-04-24T14:13:14Z,Cần thanh lý quỹ căn 122m2 - 151m2 - 181m2 - 275m2 20 tỷ 17T 18T 24T 34T N04 N05 khu đô thị THNC,N/A,20 tỷ,20 tỷ,N/A,N/A,N/A,N/A,122 m2,122 m2,Apartment,N/A,N/A,,VND,37722647,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-khu-do-thi-trung-hoa-nhan-chinh/thanh-ly-quy-ngoai-giao-n04-n05-17t-18t-24t-34t-diamond-thnc-mua-ban-truc-tiep-pr37722647
batdongsan.com.vn,2026-04-24T14:13:18Z,"Bán căn hộ Sky Park 3PN 128m², giá 13.5 tỷ, căn rộng đẹp",N/A,13.5 tỷ,13.5 tỷ,N/A,N/A,N/A,N/A,128 m²,128 m²,Apartment,3,N/A,,VND,45598990,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-dich-vong-hau-sky-park-residence/ban-3pn-128m-gia-13-5-ty-rong-ep-pr45598990
batdongsan.com.vn,2026-04-24T14:13:22Z,"Bán căn hộ tầng trung dt 76m2,2 ngủ bàn giao full nt tại Center Point 110 Cầu Giấy. SĐCC, giá 8,2tỷ",N/A,"8,2 tỷ","8,2 tỷ",N/A,Hoa Cau Giay Center Point,N/A,N/A,76 m2,76 m2,Apartment,2,N/A,,VND,45435433,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-giay-phuong-quan-hoa-cau-giay-center-point/ban-tang-trung-dt76m2-2-ngu-ban-giao-full-nt-tai-110-s-cc-gia-8-4ty-pr45435433
batdongsan.com.vn,2026-04-24T14:13:26Z,Em chính chủ bán căn 1702 toà B full đồ view thoáng tại Skypark số 3 Tôn Thất Thuyết giá hơn 10 tỷ,N/A,10 tỷ,10 tỷ,N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,N/A,N/A,,VND,45416703,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-dich-vong-hau-sky-park-residence/ban-2n-1-full-o-tang-trung-view-thoang-tai-skypark-gia-hon-10-ty-pr45416703
batdongsan.com.vn,2026-04-24T14:13:30Z,"Bán căn góc hướng mát siêu rộng 125.4m2 tại FLC 265 Cầu Giấy chỉ 12 tỷ, quá rẻ cho 1 dự án đẹp",N/A,12 tỷ,12 tỷ,N/A,N/A,N/A,N/A,125.4 m2,125.4 m2,Apartment,N/A,N/A,,VND,45598072,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-giay-phuong-dich-vong-bamboo-airways-tower/ban-goc-huong-mat-sieu-rong-125-4m-tai-flc-265-chi-12-ty-qua-re-cho-1-du-an-ep-pr45598072
batdongsan.com.vn,2026-04-24T14:13:34Z,Hot! Cập nhật mới nhất căn hộ Sky Park Residence Cầu Giấy chỉ từ 7.3 tỷ. Giá tốt nhất thị trường,N/A,7.3 tỷ,7.3 tỷ,N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,3,2,,VND,44550126,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-dich-vong-hau-sky-park-residence/hot-ban-1-2-3-phong-ngu-cau-giay-gia-chi-tu-7-8-ty-pr44550126
batdongsan.com.vn,2026-04-24T14:13:39Z,Bán nhà 110m2 ngõ 238 Hoàng Quốc Việt phân lô ô tô 2 mặt thoáng giá 29.9 tỷ,N/A,29.9 tỷ,29.9 tỷ,N/A,N/A,N/A,N/A,110 m2,110 m2,Private house,N/A,N/A,,VND,45541819,ok,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1-7/ban-110m2-ngo-238-phan-lo-o-to-2-mat-thoang-gia-29-9-ty-pr45541819
batdongsan.com.vn,2026-04-24T14:13:42Z,"Cần bán gấp nhà ngõ 193 Phố Trung Kính phân lô 2 ô tô tránh, nhà 2 mặt thoáng giá 29.9 tỷ.",N/A,29.9 tỷ,29.9 tỷ,N/A,N/A,N/A,N/A,112 m²,112 m²,Private house,N/A,N/A,,VND,45541667,ok,https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-yen-hoa-2-7/can-ban-gap-phan-lo-2-o-to-tranh-2-mat-thoang-ngo-193-gia-29-9-ty-pr45541667
batdongsan.com.vn,2026-04-24T14:13:47Z,Cần bán gấp nhà mặt phố Nghĩa Tân 81m2 x 2 thoáng vỉa hè rộng kinh doanh sầm uất giá 41 tỷ.,N/A,41 tỷ,41 tỷ,N/A,N/A,N/A,N/A,81 m2,81 m2,Townhouse,N/A,N/A,,VND,45542038,ok,https://batdongsan.com.vn/ban-nha-mat-pho-pho-nghia-tan-phuong-nghia-do-1-7/can-ban-gap-81m2-x-2-thoang-via-he-rong-kinh-doanh-sam-uat-gia-41-ty-pr45542038
batdongsan.com.vn,2026-04-24T14:13:50Z,Chính chủ cần bán nhanh căn hộ tại Sky Park Residence Cầu Giấy,N/A,"10,6 tỷ","10,6 tỷ",N/A,N/A,N/A,N/A,2 M2,2 M2,Apartment,N/A,N/A,,VND,45594151,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ton-that-thuyet-phuong-dich-vong-hau-sky-park-residence/chinh-chu-ban-nhanh-tai-cau-giay-pr45594151
batdongsan.com.vn,2026-04-24T14:13:54Z,"Bán nhanh CC view đẹp tại Yên Hòa, 6,95 tỷ, 110m2, 3PN, 2WC,full nội thất, thang máy",N/A,"6,95 tỷ","6,95 tỷ",N/A,N/A,N/A,N/A,110 m2,110 m2,Apartment,N/A,2,,VND,45593140,ok,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-kim-xuyen-phuong-yen-hoa-2-khu-do-thi-yen-hoa/chinh-chu-ban-nhanh-inh-nghe-120m2-san-vuon-3pn-2wc-full-noi-that-thang-may-pr45593140
batdongsan.com.vn,2026-04-24T14:13:59Z,NHÀ PHÂN LÔ HOÀNG QUỐC VIỆT-55M2-GARA 7 CHỖ-THANG MÁY-NGÕ 8M- 100M RA PHỐ,N/A,"18,5 tỷ","18,5 tỷ",N/A,N/A,N/A,N/A,55 M2,55 M2,Private house,N/A,N/A,,VND,45592389,ok,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-tan-3-7/phan-lo-55m2-gara-7-cho-thang-may-ngo-8m-100m-ra-pho-pr45592389
